track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label
Albums-Ballroom_Magic-09	177	60	0.6663	199.75	0.0366	178.00	0.3800	60.00	0.8747	60.00	1.0000	89.50	0.0780	87.96	0.5911	12.98	10.42	0.0000	7.07	6.24	0	0	30.14	314	0.0217	0.0245	0.0086	0.0097	0.5806	0.6250	0.5574	0.6264	0.5256	0.4458	0.5142	0.3996	0.0192	0.0000	0.4441	0.6677	3
Albums-Ballroom_Magic-10	180	60.05	0.5764	187.16	0.0235	177.50	0.2532	60.00	0.9217	60.00	1.0000	89.50	0.0933	119.77	0.7255	11.54	9.32	0.0000	6.42	5.72	0	0	30.05	280	0.0667	0.0242	0.0249	0.1612	0.7419	0.5625	0.4918	0.7473	0.6224	0.4260	0.4901	0.6651	0.0609	0.0000	0.4552	0.6523	3
Albums-Ballroom_Magic-11	180	180.82	0.3327	187.23	0.0343	179.50	0.3504	183.37	0.2491	60.00	0.8884	90.00	0.0581	60.06	0.8155	14.31	9.48	0.0000	5.51	6.92	0	0	29.76	282	0.0763	0.0067	0.0399	0.0092	0.5556	0.6222	0.5833	0.5296	0.5640	0.7198	0.6201	0.5051	0.7260	0.2562	0.8221	0.8185	0
Albums-Chrisanne1-07	180	167.39	0.4025	166.50	0.0362	85.50	0.2474	92.82	0.6805	60.57	1.0000	149.50	0.0446	64.41	0.7510	12.85	10.88	0.0000	7.63	6.50	0	0	30.14	328	0.0438	0.0163	0.0396	0.0134	0.6235	0.4651	0.5621	0.5850	0.4602	0.4784	0.4775	0.4938	0.7278	0.1223	0.8043	0.8991	-1
Albums-Chrisanne1-08	180	174.09	0.3144	176.25	0.0316	63.00	0.2609	60.00	0.5169	61.43	0.9501	152.50	0.0442	181.50	0.7211	14.24	9.95	0.0000	7.20	5.87	0	0	30.14	300	0.0458	0.0549	0.0472	0.0097	0.5682	0.6591	0.6114	0.5437	0.6413	0.5290	0.4819	0.4622	0.6957	0.2007	0.8127	0.8194	0
Albums-Chrisanne2-07	174	173.58	0.6146	187.21	0.0354	172.50	0.4342	169.61	0.5910	171.13	0.7170	86.50	0.1218	176.39	0.5964	12.75	9.85	0.0000	7.46	6.54	0	0	30.14	297	0.0783	0.0327	0.3358	0.1212	0.5682	0.5227	0.7714	0.5763	0.4737	0.5479	0.5695	0.5523	0.6824	0.2568	0.7973	0.7770	0
Albums-Chrisanne3-07	174	114.9	0.5762	187.22	0.0592	65.50	0.3139	115.83	0.8460	110.98	1.0000	173.00	0.0913	113.45	0.6908	13.99	9.22	0.0000	7.83	5.84	0	0	30.14	278	0.0762	0.0153	0.0110	0.0297	0.5172	0.3448	0.5259	0.5115	0.4252	0.5541	0.5758	0.4956	0.4838	0.0072	0.6534	0.7978	-1
Albums-Chrisanne3-08	180	176.36	0.4130	187.21	0.0566	178.00	0.3610	176.02	0.4763	170.53	0.7689	89.50	0.0886	178.17	0.6263	16.68	8.89	0.0000	7.22	5.59	0	0	30.05	267	0.0432	0.0297	0.1655	0.0436	0.5056	0.4889	0.5876	0.5170	0.5245	0.6441	0.6635	0.4424	0.6692	0.2932	0.7218	0.7669	0
Albums-Chrisanne3-09	180	60	0.6763	187.24	0.0198	179.50	0.3018	60.00	0.9681	60.00	0.8250	179.00	0.0706	121.13	0.7692	16.54	9.42	0.0000	7.30	5.47	0	0	30.14	284	0.0211	0.0278	0.0499	0.0497	0.6129	0.3125	0.4590	0.4286	0.4227	0.5118	0.5193	0.4216	0.0283	0.0000	0.4346	0.6466	3
Albums-Step_By_Step-09	180	180	0.4537	187.14	0.0309	181.50	0.2091	184.50	0.5032	60.00	0.9859	180.00	0.0584	90.76	0.6168	14.63	10.29	0.0000	6.67	6.32	0	0	31.79	327	0.0941	0.0128	0.2061	0.1288	0.6458	0.7917	0.7120	0.6028	0.6626	0.7322	0.6075	0.5177	0.6472	0.2025	0.8589	0.8436	0
Albums-Step_By_Step-10	180	178.8	0.4836	187.20	0.0643	180.00	0.5534	175.28	0.6711	60.47	0.9061	180.00	0.1243	61.52	0.6827	13.86	8.27	0.0000	6.23	5.16	0	0	31.79	263	0.0422	0.0100	0.1038	0.0221	0.5579	0.4167	0.5263	0.4702	0.7035	0.6605	0.5289	0.5384	0.6794	0.3092	0.7710	0.7710	0
Albums-Step_By_Step-11	180	178.97	0.4769	193.50	0.0466	183.00	0.3374	176.15	0.3551	60.00	0.5937	89.00	0.0916	181.73	0.7157	14.87	9.53	0.0000	6.23	5.10	0	0	31.79	303	0.0826	0.0243	0.0587	0.0317	0.5789	0.3958	0.5105	0.4982	0.6454	0.4975	0.5484	0.4767	0.5927	0.2450	0.8079	0.8311	0
Media-100608	180	60.02	0.7272	199.75	0.0314	181.50	0.4683	60.00	0.9747	60.00	1.0000	180.50	0.1250	177.49	0.7586	12.70	7.78	0.0000	6.31	5.38	0	0	30.09	234	0.0155	0.0410	0.0223	0.1646	0.2258	0.1250	0.2459	0.9560	0.3659	0.4409	0.4724	0.8423	0.0815	0.0000	0.5322	0.6867	3
Media-100609	174	173.8	0.3967	176.25	0.0477	87.50	0.3673	184.45	0.5936	85.45	0.6389	87.50	0.0794	71.55	0.6255	16.55	9.07	0.0000	6.95	6.08	0	0	30.09	273	0.0749	0.0394	0.3090	0.0739	0.5114	0.3636	0.7886	0.5344	0.6163	0.4425	0.5998	0.7086	0.6985	0.3051	0.8015	0.7279	0
Media-100610	177	176.97	0.4772	187.17	0.0666	177.50	0.2608	176.09	0.4827	60.00	1.0000	177.50	0.0386	175.18	0.6799	13.21	11.73	0.0000	7.44	7.18	0	0	30.09	353	0.0155	0.0269	0.2002	0.0957	0.5955	0.7556	0.8034	0.6629	0.6802	0.4236	0.5964	0.5746	0.6534	0.1534	0.8665	0.9148	0
Media-103307	180	180.13	0.4489	187.22	0.0377	181.50	0.3342	174.60	0.5498	60.00	0.9119	181.00	0.0707	178.28	0.7327	12.41	9.50	0.0000	6.98	5.82	0	0	31.79	302	0.1232	0.0338	0.0838	0.0626	0.6875	0.6667	0.5707	0.5401	0.6801	0.6072	0.5831	0.6169	0.7143	0.2193	0.7973	0.8372	0
Media-103308	180	176.09	0.6218	176.25	0.0339	117.00	0.5371	60.00	1.0000	60.00	1.0000	117.00	0.0853	117.15	0.7741	14.96	9.06	0.0000	6.42	5.16	0	0	31.79	288	0.1042	0.0406	0.1321	0.1013	0.5957	0.5745	0.6043	0.5643	0.6678	0.2723	0.5175	0.5530	0.7143	0.1951	0.7979	0.8362	0
Media-103315	180	180.49	0.5089	176.25	0.0368	180.50	0.4340	183.87	0.7887	60.00	0.8990	180.50	0.0958	182.25	0.6591	14.72	9.19	0.0000	7.42	5.44	0	0	31.79	292	0.0596	0.0243	0.1357	0.0432	0.4583	0.6250	0.6198	0.5261	0.5066	0.4670	0.5631	0.5154	0.6942	0.2680	0.7938	0.8351	0
Media-104209	180	60	0.6044	187.17	0.0384	180.00	0.3078	60.00	0.6592	60.00	1.0000	180.50	0.0662	61.52	0.7430	13.00	9.97	0.0000	7.05	6.01	0	0	31.79	317	0.0745	0.0124	0.0514	0.0508	0.6875	0.5000	0.5000	0.4375	0.5656	0.3758	0.4202	0.4942	0.0095	0.0000	0.4968	0.6835	3
Media-104210	177	60	0.5391	187.21	0.1010	60.00	0.3673	182.63	0.4295	60.00	0.9974	180.50	0.0612	61.52	0.7091	13.34	10.13	0.0000	6.48	6.13	0	0	31.79	322	0.0248	0.0308	0.0431	0.1100	0.5625	0.6250	0.4219	0.8333	0.3913	0.8957	0.5149	0.6789	0.0156	0.0000	0.3832	0.6667	3
Media-104211	180	176.53	0.5265	176.25	0.0243	176.50	0.4448	172.66	0.7532	60.00	1.0000	177.00	0.1196	65.64	0.7324	13.18	9.09	0.0000	6.07	6.01	0	0	31.79	289	0.1528	0.0569	0.2390	0.0339	0.7766	0.7021	0.7021	0.4840	0.7947	0.7479	0.6474	0.5883	0.6354	0.2951	0.7986	0.8056	0
Media-104212	180	60.16	0.9248	187.56	0.0241	182.50	0.5231	60.00	0.9424	60.00	0.9805	119.50	0.1399	61.52	0.8514	19.16	6.51	0.0000	5.29	4.15	0	0	31.79	207	0.0609	0.0824	0.0292	0.2645	0.2812	0.2500	0.5469	0.7292	0.3754	0.4147	0.5778	0.8244	0.1214	0.0000	0.4757	0.6311	3
Media-104307	180	179.77	0.5664	166.50	0.0432	62.50	0.3281	174.67	0.2364	60.00	0.7770	150.00	0.0482	178.01	0.7101	17.64	9.03	0.0000	6.29	5.13	0	0	31.79	287	0.1403	0.0056	0.2813	0.1498	0.8542	0.3750	0.6597	0.5699	0.7216	0.2994	0.6164	0.5923	0.6538	0.2867	0.8252	0.8182	0
Media-104308	180	183.36	0.4260	187.24	0.0261	61.00	0.2856	183.99	0.5319	60.00	0.9611	181.00	0.0879	182.81	0.7353	13.75	8.27	0.0000	5.73	4.84	0	0	31.79	263	0.0561	0.0466	0.0868	0.1013	0.6224	0.6122	0.5026	0.4966	0.4794	0.4824	0.4787	0.5193	0.6756	0.3511	0.8092	0.7214	0
Media-104309	180	60	0.6172	187.14	0.0397	177.50	0.5106	60.00	0.9659	60.85	1.0000	89.00	0.1578	179.11	0.7647	15.62	8.97	0.0000	6.32	4.97	0	0	31.79	285	0.0441	0.0043	0.0510	0.0803	0.4062	0.4375	0.3281	0.6250	0.5962	0.3424	0.4963	0.7086	0.0845	0.0000	0.4225	0.5915	3
Media-104406	180	184.16	0.4684	187.18	0.0365	60.50	0.3823	181.62	0.5505	62.77	0.9209	91.50	0.1176	74.19	0.6233	15.70	9.44	0.0000	6.76	5.51	0	0	31.79	300	0.1804	0.0064	0.2142	0.1188	0.7959	0.3673	0.6429	0.5392	0.7241	0.4409	0.5342	0.5900	0.6622	0.2609	0.8161	0.7893	0
Media-104407	180	177.77	0.2821	176.25	0.0338	182.50	0.3114	169.68	0.4752	60.65	0.9354	181.50	0.0561	181.23	0.5878	15.56	9.37	0.0000	6.48	5.60	0	0	31.79	298	0.0115	0.0225	0.0528	0.0522	0.5263	0.4583	0.5238	0.5230	0.4433	0.4131	0.4207	0.4749	0.6296	0.2323	0.7744	0.8418	0
Media-104408	180	179.61	0.5282	187.14	0.0402	61.00	0.3040	174.04	0.2737	60.00	0.6595	61.00	0.0549	177.88	0.7532	13.98	8.24	0.0000	6.26	5.44	0	0	31.79	262	0.0284	0.0451	0.3899	0.1778	0.2500	0.3542	0.7330	0.5524	0.7095	0.5596	0.6910	0.6413	0.7088	0.3946	0.7433	0.7663	0
Media-104409	180	60.24	0.6617	187.19	0.0274	180.50	0.3493	60.83	0.9769	60.77	0.8984	90.50	0.0824	61.52	0.7460	17.68	9.25	0.0000	6.26	5.41	0	0	31.79	294	0.0697	0.0630	0.0414	0.0768	0.7500	0.5000	0.5156	0.7188	0.5004	0.6526	0.3318	0.6578	0.0273	0.0000	0.4983	0.7235	3
Media-104507	180	60.7	0.5890	166.50	0.0330	180.00	0.2888	60.70	0.9880	60.00	0.9038	90.50	0.0684	61.52	0.7349	13.70	10.10	0.0000	6.35	5.88	0	0	31.79	321	0.0488	0.0142	0.0105	0.0147	0.5758	0.5882	0.5692	0.4948	0.4461	0.5106	0.4716	0.5327	0.0312	0.0000	0.4031	0.6219	3
Media-104508	180	177.66	0.5922	187.14	0.0351	177.50	0.3474	176.53	0.6058	169.38	0.8742	88.50	0.0952	179.39	0.7487	14.79	8.68	0.0000	5.60	5.19	0	0	31.79	276	0.1235	0.0361	0.2123	0.0851	0.7684	0.4167	0.5873	0.5124	0.7844	0.5014	0.5600	0.6102	0.6727	0.3018	0.8218	0.7964	0
Media-104607	180	182.81	0.5315	187.16	0.0488	89.00	0.2979	184.59	0.3837	175.60	0.6211	89.50	0.1242	181.82	0.7750	17.93	8.40	0.0000	6.01	4.62	0	0	31.79	267	0.0784	0.0241	0.1195	0.0317	0.5258	0.4286	0.4742	0.4536	0.6085	0.5646	0.4099	0.5356	0.6729	0.3421	0.8045	0.7331	0
Media-104608	180	162.54	0.3886	187.20	0.0506	149.00	0.2255	160.41	0.5059	60.00	0.8707	75.00	0.0595	179.06	0.6102	17.09	10.13	0.0000	7.42	5.66	0	0	31.79	322	0.0066	0.0523	0.0375	0.0985	0.5862	0.4773	0.5723	0.6100	0.4314	0.5132	0.5002	0.4462	0.5919	0.1495	0.8411	0.8692	-1
Media-104609	180	178.26	0.5324	199.74	0.0384	180.50	0.5241	175.53	0.5915	60.00	0.9417	180.50	0.1221	182.91	0.7398	14.63	9.41	0.0000	6.73	6.26	0	0	31.79	299	0.0416	0.0212	0.0533	0.0102	0.5263	0.5208	0.5397	0.5070	0.4160	0.4926	0.4890	0.5197	0.6846	0.3020	0.8389	0.8121	0
Media-104711	177	175.47	0.1871	176.25	0.0349	87.00	0.1027	158.99	0.1583	60.90	0.6022	87.50	0.0207	70.69	0.5752	15.49	11.80	0.0000	6.86	6.51	0	0	31.79	375	0.0254	0.0126	0.0448	0.0433	0.6452	0.6170	0.6613	0.6237	0.5057	0.5196	0.5149	0.5303	0.6524	0.0936	0.8529	0.9278	0
Media-104712	180	60.13	0.6940	176.25	0.0261	100.50	0.2626	60.89	0.9646	60.72	0.9854	151.00	0.0941	119.72	0.6406	13.61	8.24	0.0000	5.54	5.35	0	0	31.79	262	0.0557	0.0324	0.1167	0.0901	0.2812	0.2500	0.5938	0.5000	0.3754	0.4890	0.4602	0.7852	0.0843	0.0000	0.5057	0.6169	3
Media-104809	180	179.15	0.3012	166.50	0.0550	119.50	0.1589	175.73	0.5490	60.00	0.9793	89.00	0.0454	116.17	0.5651	14.92	11.64	0.0000	7.08	6.45	0	0	31.79	370	0.0784	0.0296	0.0528	0.0649	0.7684	0.5833	0.6632	0.6667	0.6570	0.4838	0.5265	0.5846	0.6667	0.1355	0.8808	0.9133	0
Media-104810	180	185.33	0.3639	187.20	0.0883	89.50	0.1873	181.22	0.5414	60.00	0.7850	179.50	0.0393	76.81	0.5620	12.80	11.67	0.0000	7.42	5.88	0	0	31.79	371	0.0469	0.0210	0.0750	0.0102	0.6263	0.6200	0.6650	0.6000	0.5194	0.5229	0.5235	0.4939	0.6243	0.1514	0.9027	0.8703	0
Media-104811	180	177.82	0.2753	187.15	0.0443	179.50	0.2412	175.12	0.2998	60.31	0.9230	180.00	0.0451	61.52	0.6968	14.61	11.23	0.0000	7.55	6.32	0	0	31.79	357	0.0423	0.0243	0.0922	0.0656	0.6421	0.5625	0.6878	0.6466	0.5564	0.3569	0.5820	0.4835	0.6826	0.1629	0.8652	0.9185	0
Media-104908	180	60.7	0.7396	187.17	0.0572	176.50	0.4663	60.00	1.0000	60.00	1.0000	88.00	0.1529	176.38	0.8464	16.13	10.10	0.0000	6.54	5.73	0	0	31.79	321	0.0340	0.0316	0.0199	0.0251	0.5455	0.5294	0.5385	0.5670	0.4492	0.7174	0.4497	0.5356	0.0094	0.0000	0.4281	0.7000	3
Media-104909	180	178.3	0.5271	166.50	0.0323	176.50	0.3151	183.39	0.6015	60.00	0.9768	88.50	0.0932	179.22	0.6670	12.91	9.06	0.0000	7.17	5.16	0	0	31.79	288	0.1420	0.0322	0.1767	0.0659	0.7053	0.5417	0.6349	0.5423	0.6752	0.4553	0.5625	0.5119	0.6620	0.3031	0.8432	0.8014	0
Media-105010	180	60.42	0.7697	166.50	0.0294	180.50	0.4172	60.00	0.9656	62.08	1.0000	180.50	0.0772	88.09	0.6151	14.04	9.12	0.0000	5.95	5.22	0	0	31.79	290	0.0741	0.0106	0.0472	0.0617	0.5152	0.4706	0.4769	0.4742	0.3460	0.4263	0.5203	0.6937	0.0208	0.0000	0.4637	0.6747	3
Media-105011	180	60.16	0.6915	187.19	0.0306	179.00	0.5506	60.91	0.9979	60.00	0.9978	89.50	0.1784	183.02	0.7199	17.83	8.53	0.0000	5.73	4.94	0	0	31.79	271	0.0440	0.0486	0.1281	0.0635	0.6875	0.2500	0.6406	0.6042	0.5473	0.9269	0.4625	0.7832	0.0519	0.0000	0.4556	0.6630	3
Media-105110	174	170.09	0.4785	187.20	0.0494	170.50	0.2757	169.92	0.7765	192.88	0.9798	170.50	0.0484	171.07	0.6210	11.81	9.88	0.0000	6.45	5.35	0	0	31.79	314	0.0596	0.0148	0.0468	0.0145	0.5604	0.4348	0.5746	0.5203	0.6681	0.4573	0.4978	0.4400	0.6677	0.1821	0.7604	0.8658	0
Media-105111	177	173.19	0.3590	187.21	0.0479	174.00	0.1880	178.71	0.6123	164.76	0.8249	83.50	0.0262	89.19	0.5897	12.70	11.77	0.0000	7.11	6.29	0	0	31.79	374	0.0209	0.0247	0.0458	0.0268	0.6630	0.6304	0.6359	0.6196	0.6309	0.3810	0.5035	0.4572	0.6166	0.0992	0.8740	0.9062	0
Media-105112	177	60.6	0.5716	187.57	0.0374	66.50	0.3940	60.00	0.8066	60.00	0.8320	177.50	0.0596	68.11	0.6315	11.79	10.82	0.0000	6.61	5.69	0	0	31.79	344	0.0281	0.0400	0.0259	0.0069	0.4545	0.5882	0.6154	0.5361	0.4762	0.5768	0.5011	0.4644	0.0204	0.0000	0.3440	0.6472	3
Media-105307	177	160.92	0.3235	199.75	0.0318	178.00	0.2362	162.99	0.4599	60.00	0.9270	89.00	0.0649	179.15	0.6974	13.67	10.35	0.0000	6.80	5.10	0	0	31.79	329	0.0201	0.0343	0.0370	0.0413	0.5930	0.4884	0.5380	0.5625	0.5005	0.6102	0.4814	0.4554	0.5732	0.1250	0.8537	0.9024	-1
Media-105308	177	177.09	0.6492	187.25	0.0372	176.50	0.2871	60.00	0.4944	60.00	1.0000	177.00	0.0607	116.77	0.7917	13.67	10.19	0.0000	6.64	6.17	0	0	31.79	324	0.0611	0.0106	0.2759	0.1659	0.8511	0.4681	0.7181	0.6206	0.7600	0.3993	0.6374	0.6498	0.6316	0.2229	0.8359	0.8885	0
Media-105309	177	172.06	0.3825	187.14	0.0400	117.50	0.3318	170.70	0.7479	60.00	1.0000	176.00	0.0598	117.22	0.6961	12.99	9.56	0.0000	6.20	6.13	0	0	31.79	304	0.0150	0.0194	0.0895	0.0207	0.4674	0.5652	0.5464	0.5219	0.5695	0.4756	0.4364	0.4664	0.6931	0.2112	0.7921	0.8185	0
Media-105318	177	177.82	0.6939	176.25	0.0477	60.00	0.3034	175.53	0.5790	175.82	0.6475	177.50	0.0883	179.65	0.7820	13.81	9.22	0.0000	5.32	5.47	0	0	31.79	293	0.1212	0.0523	0.3166	0.1638	0.8842	0.3958	0.7249	0.5654	0.8555	0.4987	0.6765	0.5815	0.6781	0.2979	0.8288	0.8014	0
Media-105509	177	177.06	0.6991	176.25	0.0432	177.00	0.6769	176.65	0.5667	176.04	0.5716	89.00	0.2577	174.67	0.7712	15.63	7.99	0.0000	5.73	5.76	0	0	31.79	254	0.0872	0.0606	0.3901	0.1956	0.8936	0.2340	0.7447	0.5071	0.9206	0.3786	0.7853	0.8837	0.6561	0.3874	0.7866	0.7549	0
Media-105510	174	174.45	0.5549	176.25	0.0510	172.50	0.2673	177.97	0.5882	60.77	0.9873	86.50	0.0891	176.71	0.6802	12.92	10.35	0.0000	6.13	5.95	0	0	31.79	329	0.0691	0.0291	0.2481	0.0865	0.8387	0.3404	0.7514	0.5791	0.7243	0.5187	0.5804	0.5655	0.6707	0.2195	0.8476	0.8110	0
Media-105511	177	176.88	0.5538	176.25	0.0662	118.50	0.4135	169.58	0.5646	60.00	1.0000	87.50	0.0589	174.82	0.6919	12.11	9.91	0.0000	6.67	5.63	0	0	31.79	315	0.0577	0.0153	0.2930	0.1056	0.8511	0.2979	0.7979	0.5816	0.7717	0.4624	0.6370	0.5260	0.6847	0.2611	0.8599	0.8408	0
Media-105708	177	177.13	0.5660	176.25	0.0532	118.00	0.4134	176.32	0.4006	60.00	1.0000	177.00	0.1111	116.10	0.6329	12.17	10.10	0.0000	6.86	6.32	0	0	31.79	321	0.0806	0.0287	0.3165	0.1401	0.9255	0.6383	0.7819	0.6028	0.7486	0.2835	0.6489	0.5050	0.6687	0.2406	0.8688	0.8562	0
Media-105709	177	177.09	0.6326	187.23	0.0614	177.50	0.3931	175.42	0.4829	60.00	1.0000	89.50	0.0828	61.52	0.7605	12.00	9.78	0.0000	6.42	6.26	0	0	31.79	311	0.0180	0.0195	0.3843	0.1155	0.5106	0.8936	0.8830	0.5887	0.6956	0.7373	0.7529	0.6302	0.7032	0.2903	0.8677	0.7839	0
Media-105710	177	177.35	0.4224	176.25	0.0702	119.00	0.2923	60.00	0.6856	60.00	1.0000	60.00	0.0357	175.04	0.6898	12.26	9.94	0.0000	6.45	6.10	0	0	31.79	316	0.1626	0.0493	0.1812	0.0697	0.8085	0.7021	0.6489	0.5674	0.7320	0.5231	0.5513	0.6080	0.6222	0.2317	0.8127	0.8698	0
Media-105809	177	176.97	0.5806	176.25	0.0376	177.50	0.5181	176.14	0.5455	60.00	1.0000	177.50	0.1278	174.72	0.7365	13.48	8.56	0.0000	6.48	5.63	0	0	31.79	272	0.0169	0.0312	0.3842	0.2425	0.6064	0.1702	0.7713	0.5922	0.3965	0.4461	0.7360	0.6980	0.7380	0.3358	0.8007	0.7823	0
Media-105810	174	174.04	0.4918	199.75	0.0429	172.50	0.2495	174.65	0.8904	182.82	0.9137	173.50	0.0656	69.56	0.6234	14.93	9.41	0.0000	6.67	5.63	0	0	31.79	299	0.1264	0.0182	0.3802	0.1433	0.8817	0.7447	0.8000	0.5487	0.6981	0.6132	0.5973	0.5874	0.6846	0.2416	0.8020	0.7718	0
Media-105811	177	177.48	0.4568	142.75	0.0474	177.50	0.3799	183.71	0.6066	60.00	1.0000	89.00	0.0849	61.52	0.7758	11.80	9.72	0.0000	6.64	4.66	0	0	31.79	309	0.1232	0.0637	0.2104	0.0928	0.7053	0.7708	0.6455	0.5760	0.7105	0.7357	0.6568	0.6217	0.6331	0.2045	0.8117	0.8864	0
Media-105812	174	174.08	0.2947	176.25	0.0425	80.50	0.1617	170.80	0.5646	162.26	0.6365	64.50	0.0269	69.77	0.7567	15.01	10.16	0.0000	6.64	5.98	0	0	31.79	323	0.0610	0.0349	0.0828	0.0664	0.7527	0.5745	0.6270	0.5993	0.5867	0.3230	0.5117	0.5126	0.6739	0.1460	0.8354	0.8851	0
Media-105907	177	176.39	0.5930	176.25	0.0329	177.50	0.4958	60.00	0.9743	60.00	1.0000	89.00	0.1188	174.48	0.7170	15.15	7.83	0.0000	5.38	4.88	0	0	31.79	249	0.1166	0.0340	0.1585	0.0417	0.5638	0.4255	0.5348	0.4199	0.7276	0.1827	0.5534	0.4810	0.6895	0.3589	0.7742	0.7339	0
Albums-Ballroom_Classics4-01	87	171.85	0.4095	166.50	0.0345	86.00	0.1988	169.25	0.7735	183.97	0.8905	86.00	0.0325	79.87	0.5971	11.94	10.44	0.0000	6.95	6.29	0	0	31.79	332	0.0316	0.0386	0.0706	0.0581	0.5217	0.5435	0.6066	0.6095	0.5463	0.4881	0.4727	0.5619	0.6647	0.1420	0.8127	0.8761	1
Albums-Ballroom_Classics4-02	87	170.35	0.3473	187.57	0.0529	174.00	0.3356	167.00	0.3968	79.53	0.8687	87.00	0.0717	64.48	0.6489	13.06	11.04	0.0000	6.76	6.07	0	0	31.79	351	0.0187	0.0146	0.0881	0.0360	0.6484	0.4783	0.6575	0.6052	0.4322	0.4587	0.5069	0.5382	0.6400	0.1343	0.8486	0.8771	1
Albums-Ballroom_Classics4-03	87	170.48	0.3036	187.25	0.0867	89.00	0.1411	171.17	0.5729	82.28	0.4854	87.00	0.0312	64.06	0.6744	13.70	11.23	0.1644	6.76	6.83	0	0	31.79	357	0.0395	0.0319	0.0629	0.0727	0.6923	0.5870	0.6298	0.6273	0.4612	0.5627	0.5128	0.4302	0.6489	0.1180	0.8511	0.8989	1
Albums-Ballroom_Classics4-04	87	173.69	0.4291	176.25	0.0349	61.00	0.3412	88.59	0.7361	146.70	0.8191	86.50	0.1055	172.09	0.6859	13.36	9.41	0.0000	6.32	5.29	0	0	31.79	299	0.1269	0.0558	0.1769	0.0637	0.7312	0.6383	0.6432	0.5271	0.6974	0.4573	0.6075	0.5331	0.6879	0.2081	0.8188	0.8121	1
Albums-Ballroom_Classics4-05	87	173.14	0.4041	149.75	0.0372	86.00	0.2507	175.27	0.7920	169.48	1.0000	87.00	0.0555	87.28	0.6173	12.77	10.70	0.0000	7.02	6.20	0	0	31.79	340	0.0558	0.0315	0.0823	0.0834	0.6848	0.5652	0.6250	0.6087	0.6235	0.3114	0.5981	0.4710	0.6490	0.1180	0.8230	0.8879	1
Albums-Ballroom_Magic-01	84	165.03	0.1903	187.25	0.0653	67.00	0.0893	167.63	0.1743	166.28	0.6905	125.00	0.0181	112.37	0.6357	12.48	11.64	0.0000	6.93	7.17	0	0	30.14	351	0.0240	0.0017	0.0447	0.0418	0.5904	0.5952	0.6506	0.6546	0.4464	0.4599	0.5072	0.4786	0.6057	0.0771	0.8829	0.9257	1
Albums-Ballroom_Magic-02	87	173.85	0.3992	187.25	0.0313	173.50	0.2680	169.77	0.3992	170.88	0.5293	87.00	0.0564	172.50	0.5964	14.97	11.68	0.0000	7.32	7.32	0	0	30.05	351	0.0429	0.0118	0.1727	0.1988	0.8864	0.5682	0.7714	0.7481	0.7803	0.3411	0.6851	0.7028	0.6571	0.1057	0.8143	0.9143	1
Albums-Ballroom_Magic-03	90	173.94	0.4645	187.18	0.0306	179.00	0.4427	174.56	0.5431	192.30	0.7742	89.50	0.1186	78.61	0.5152	18.14	8.59	0.0000	6.89	5.62	0	0	30.05	258	0.0291	0.0514	0.0855	0.0187	0.4545	0.4545	0.5143	0.4618	0.3795	0.4363	0.5276	0.4851	0.7510	0.3268	0.7588	0.7276	1
Albums-Ballroom_Magic-04	87	162.21	0.3359	199.75	0.0552	89.00	0.2250	161.73	0.4473	85.67	0.9675	178.00	0.0389	78.60	0.5650	13.69	11.52	0.0000	7.99	7.19	0	0	30.05	346	0.0252	0.0121	0.0416	0.0659	0.6707	0.7317	0.6687	0.6516	0.4894	0.4617	0.4875	0.4714	0.5971	0.0783	0.8609	0.9304	-1
Albums-Ballroom_Magic-05	84	70.09	0.1826	199.75	0.0446	67.50	0.1661	171.38	0.1381	200.00	0.3657	83.50	0.0269	72.17	0.6756	12.87	11.25	0.0000	7.91	6.51	0	0	29.95	337	0.0381	0.0614	0.0552	0.0293	0.6286	0.7778	0.6571	0.5905	0.5623	0.3753	0.4853	0.5460	0.0536	0.0000	0.5000	0.6756	-1
Albums-Ballroom_Magic-18	90	176.3	0.3463	176.25	0.0477	63.50	0.2517	177.04	0.3469	123.21	0.4135	89.00	0.0523	91.13	0.7067	15.02	10.32	0.0000	7.59	5.99	0	0	30.05	310	0.0651	0.0327	0.0499	0.0271	0.6629	0.4889	0.5819	0.5811	0.4826	0.4860	0.5108	0.5297	0.7314	0.1683	0.7864	0.8544	1
Albums-Chrisanne1-01	84	130.06	0.3193	199.75	0.0621	86.00	0.3356	131.48	0.1257	83.44	0.7468	83.00	0.0484	85.04	0.7312	15.46	10.12	0.0000	7.50	5.67	0	0	30.14	305	0.0382	0.0384	0.0364	0.0310	0.5455	0.4848	0.5954	0.5584	0.5363	0.3496	0.4822	0.5259	0.5033	0.0329	0.8224	0.8355	-1
