track_id	gt_bpm	det_bpm	det_conf	ioi_bpm	ioi_conf	comb_bpm	comb_conf	ac_bpm	ac_conf	lowac_bpm	lowac_conf	hopf_bpm	hopf_conf	spec_bpm	spec_conf	crest_db	transient_density	tempo_stability	d_low	d_high	machine_timed	drumless	duration_s	n_onsets	pc_det	pc_half	pc_double	pc_triple	es_det	es_half	es_double	es_triple	me_det	me_half	me_double	me_triple	io_det	io_half	io_double	io_triple	label
pop.00071	113.34	113.51	0.6899	187.75	0.0246	114.00	0.6319	113.50	1.0000	113.31	1.0000	114.00	0.1644	115.08	0.7858	11.22	7.33	0.0000	5.77	4.90	0	0	30.00	220	0.0331	0.0668	0.3065	0.0497	0.0526	1.0000	0.9825	0.4971	0.0482	0.7970	0.8029	0.7820	0.5982	0.1598	0.8311	0.4932	0
pop.00072	115.24	115.5	0.5911	115.50	0.0363	115.00	0.4556	115.94	1.0000	115.90	1.0000	115.00	0.1193	120.52	0.6659	12.17	7.93	0.0000	6.40	5.20	0	0	30.00	238	0.0282	0.0429	0.1583	0.0286	0.2414	0.2759	0.8017	0.5000	0.5406	0.7722	0.8369	0.6304	0.6371	0.0633	0.8312	0.5063	0
pop.00073	127.86	127.87	0.6237	125.25	0.0227	128.50	0.5825	128.05	0.5793	127.92	0.7298	128.50	0.1616	144.00	0.6428	11.13	6.87	0.0000	5.97	5.63	0	0	30.00	206	0.1040	0.0784	0.4640	0.1601	0.0938	0.0312	0.9844	0.3594	0.4730	0.0532	0.7680	0.3311	0.7512	0.3073	0.8976	0.3561	0
pop.00074	83.66	166.94	0.7374	158.25	0.0198	169.00	0.4955	83.60	0.8064	83.51	0.8303	83.00	0.1883	167.64	0.7922	11.79	6.77	0.0000	4.67	4.47	0	0	30.00	203	0.2829	0.1417	0.4555	0.1885	0.8690	0.9524	0.7126	0.4462	0.9369	0.5348	0.6037	0.7456	0.6436	0.3416	0.7030	0.6832	1
pop.00075	94.08	187.89	0.7470	187.75	0.0466	94.50	0.6869	93.96	0.7212	94.01	0.6709	188.00	0.2303	187.93	0.8597	13.58	6.50	0.0000	5.50	5.60	0	0	30.00	195	0.1641	0.0747	0.7390	0.2100	0.6809	0.0213	0.8670	0.4574	0.8489	0.4114	0.7386	0.7100	0.8711	0.7784	0.9278	0.4381	1
pop.00076	54.92	73.15	0.5115	130.50	0.0225	165.50	0.4587	73.12	0.6911	146.60	0.9228	83.00	0.1252	163.94	0.7726	11.66	8.17	0.0000	6.20	5.63	0	0	30.00	245	0.0264	0.0298	0.0389	0.1028	0.3784	0.4737	0.2838	0.7818	0.5892	0.1426	0.4331	0.8939	0.1762	0.0041	0.6230	0.7295	-1
pop.00077	110.84	110.81	0.7547	111.25	0.0235	111.00	0.6840	111.89	0.9593	111.93	1.0000	111.00	0.1836	112.70	0.8205	11.53	6.37	0.0000	5.03	5.50	0	0	30.00	191	0.0864	0.0660	0.2998	0.1516	0.7679	1.0000	1.0000	0.3772	0.5023	0.8212	0.9004	0.2130	0.8316	0.2053	0.8789	0.3211	0
pop.00078	104.81	104.76	0.7657	158.25	0.0283	104.00	0.5958	106.26	1.0000	106.33	1.0000	104.50	0.1799	106.33	0.7726	11.98	6.80	0.0000	5.43	4.77	0	0	30.00	204	0.1239	0.0522	0.4023	0.1582	0.1698	0.2593	0.9429	0.6203	0.1388	0.5533	0.8332	0.8110	0.5025	0.1232	0.5911	0.7192	0
pop.00079	112.8	112.7	0.8517	111.25	0.0212	112.50	0.6827	114.21	1.0000	114.40	1.0000	113.00	0.2024	110.36	0.8683	14.92	6.23	0.0000	4.80	4.70	0	0	30.00	187	0.2061	0.0480	0.3843	0.2653	0.4912	0.2759	0.7611	0.5412	0.2434	0.1761	0.9466	0.9311	0.5699	0.2258	0.6828	0.5430	0
pop.00080	109.84	109.89	0.7334	111.25	0.0187	109.00	0.5207	108.75	1.0000	108.68	1.0000	109.50	0.1937	66.12	0.6753	12.43	7.03	0.0000	5.30	5.13	0	0	30.00	211	0.1105	0.0361	0.3436	0.0451	0.8909	0.1071	0.9545	0.4424	0.7395	0.4124	0.9017	0.8723	0.5714	0.1524	0.7619	0.5619	0
pop.00081	73.04	145.54	0.5505	143.00	0.0575	97.00	0.4486	73.63	0.5950	72.03	0.6814	145.00	0.1303	74.36	0.8108	13.73	6.63	0.0000	6.00	5.00	0	0	30.00	199	0.0100	0.0692	0.3718	0.0216	0.4658	0.2973	0.5753	0.3607	0.6319	0.0846	0.6202	0.4882	0.7475	0.5202	0.8838	0.4242	1
pop.00082	126.92	127	0.5498	125.25	0.0286	63.50	0.4402	63.08	0.5593	63.08	0.5613	126.00	0.1146	126.09	0.6847	12.65	6.17	0.0000	5.63	5.57	0	0	30.00	185	0.0744	0.1765	0.4216	0.1950	0.5469	0.4375	0.9766	0.3508	0.5044	0.4896	0.6856	0.5348	0.9239	0.3859	0.9511	0.2283	0
pop.00083	123.99	124.05	0.6001	125.26	0.0453	82.50	0.4666	126.58	0.6265	62.01	0.6602	123.50	0.1950	61.66	0.7989	13.04	5.77	0.0873	5.03	5.03	0	0	30.00	173	0.0970	0.0152	0.6029	0.1017	0.3810	0.0000	0.9920	0.2193	0.2007	0.0000	0.8235	0.2043	0.8605	0.5000	0.8779	0.2500	0
pop.00084	99.99	100	0.4561	187.75	0.0364	198.50	0.4367	0.00	0.0000	66.99	1.0000	199.00	0.1477	99.33	0.7565	12.51	6.47	0.0000	5.77	5.47	0	0	30.00	194	0.0372	0.0336	0.1578	0.0516	0.2157	0.0769	0.9703	0.4768	0.1164	0.2748	0.8597	0.5572	0.7979	0.0984	0.8912	0.2746	0
pop.00085	120.08	120	0.4977	120.25	0.0730	61.00	0.3701	120.53	0.5119	60.14	0.6971	121.00	0.1181	178.71	0.7899	11.54	5.53	0.0000	4.67	4.43	0	0	30.00	166	0.0747	0.0462	0.5768	0.0631	0.9016	0.1613	0.9174	0.4254	0.4697	0.0640	0.9329	0.7279	0.7576	0.4727	0.8061	0.3455	0
pop.00086	132.05	132.02	0.8041	187.75	0.0632	67.00	0.4883	66.14	0.5563	66.18	0.5459	197.50	0.2169	132.13	0.7714	15.48	6.73	0.0000	5.73	6.33	0	0	30.00	202	0.0383	0.0140	0.1087	0.8672	0.6716	0.2353	0.5188	0.9296	0.6145	0.5810	0.8465	0.8295	0.8806	0.0547	0.3383	0.9353	0
pop.00087	101.9	102.04	0.6166	187.75	0.0268	106.00	0.2938	101.46	0.6189	137.39	0.7951	89.00	0.0771	125.59	0.7225	13.95	7.13	0.0593	6.07	5.77	0	0	30.00	214	0.0577	0.0321	0.1354	0.1011	0.1538	0.0385	0.9612	0.4870	0.3092	0.2869	0.7915	0.5798	0.7512	0.0704	0.9014	0.4038	0
pop.00088	99.86	99.87	0.7430	187.75	0.0460	199.50	0.5332	100.20	0.7598	100.09	0.8233	199.50	0.2368	99.75	0.8309	11.37	7.23	0.0000	6.00	6.00	0	0	30.00	217	0.0473	0.0290	0.0405	0.0139	0.6800	0.8800	0.9200	0.5600	0.5331	0.5305	0.8344	0.6560	0.7315	0.0463	0.8935	0.3472	0
pop.00089	100.49	100.56	0.7209	100.00	0.0814	67.50	0.6275	99.78	0.6780	99.73	0.6640	99.50	0.1520	199.67	0.8362	12.11	4.93	0.1663	3.97	4.20	0	0	30.00	148	0.1011	0.0257	0.5179	0.0512	0.2745	0.3077	1.0000	0.1391	0.5266	0.0710	0.9649	0.0311	0.8163	0.4354	0.8367	0.2653	0
pop.00090	102.04	101.98	0.5444	187.75	0.0341	71.50	0.3361	101.62	0.7095	135.33	0.6686	101.00	0.0834	152.22	0.6586	13.67	7.10	0.0000	5.90	5.90	0	0	30.00	213	0.0517	0.0370	0.1243	0.0792	0.1765	0.7308	0.9804	0.3791	0.3410	0.5728	0.7714	0.4617	0.7123	0.0802	0.9151	0.3821	0
pop.00091	114.9	114.99	0.7377	115.51	0.0597	76.50	0.5321	116.29	1.0000	154.74	0.6338	116.00	0.1527	114.14	0.8260	10.99	6.07	0.3832	5.03	4.87	0	0	30.00	182	0.0693	0.0584	0.4313	0.0453	0.0172	0.4483	1.0000	0.4393	0.4679	0.3581	0.8513	0.2319	0.8343	0.3204	0.9282	0.3425	0
pop.00092	109.04	109	0.6618	187.75	0.0428	109.00	0.5429	109.67	0.7581	109.36	0.9747	109.00	0.0894	108.48	0.8244	11.93	7.57	0.0000	6.50	6.20	0	0	30.00	227	0.0804	0.0462	0.1052	0.0571	0.1273	0.1429	0.9636	0.3720	0.2143	0.3405	0.7526	0.4745	0.8009	0.0531	0.9071	0.3717	0
pop.00093	134	134.02	0.6852	133.51	0.0380	89.50	0.5056	133.30	0.5934	133.40	0.5993	133.00	0.1507	135.99	0.8613	11.62	5.73	0.0131	5.23	4.67	0	0	30.00	172	0.0713	0.1205	0.6550	0.0324	0.0588	0.1176	0.9852	0.3713	0.0332	0.0332	0.8750	0.8064	0.8596	0.5965	0.9474	0.3099	0
pop.00094	74.99	149.96	0.5733	150.25	0.0369	150.00	0.4429	75.30	0.6646	74.90	0.8820	150.00	0.1776	91.73	0.6437	13.27	7.37	0.0000	6.20	5.17	0	0	30.00	221	0.0492	0.0519	0.6079	0.0727	0.3600	0.9211	0.9600	0.4800	0.2579	0.4670	0.8099	0.5568	0.6864	0.3955	0.8273	0.5364	1
pop.00095	105.04	104.99	0.6881	103.50	0.0219	105.50	0.4953	105.98	0.9855	69.77	0.5411	105.50	0.1462	132.73	0.8270	9.77	6.43	0.0000	5.50	5.37	0	0	30.00	193	0.0326	0.0879	0.2832	0.0876	0.0755	0.3704	0.9810	0.3101	0.3890	0.2106	0.9015	0.2917	0.7552	0.1771	0.8438	0.3750	0
pop.00096	90.95	181.33	0.6382	182.01	0.0457	183.50	0.5764	91.18	0.4800	91.25	0.7914	182.50	0.1980	182.12	0.8052	11.58	7.07	0.0000	5.10	5.20	0	0	30.00	212	0.0907	0.0693	0.2208	0.0250	0.5824	0.5652	0.5220	0.3934	0.8927	0.7936	0.6858	0.4631	0.7583	0.5972	0.8199	0.5403	1
pop.00097	99.13	99.01	0.5551	193.74	0.0308	98.50	0.5967	100.86	0.5885	66.22	0.6884	197.50	0.2350	122.93	0.7897	12.05	6.60	0.0000	5.83	5.37	0	0	30.00	198	0.0683	0.0917	0.1420	0.0350	0.9800	0.0400	0.9800	0.2953	0.6085	0.0502	0.9039	0.1943	0.8122	0.0863	0.8934	0.2995	0
pop.00098	114.87	114.84	0.7287	115.53	0.0631	115.50	0.5943	116.42	1.0000	77.48	1.0000	115.50	0.2062	129.42	0.6371	12.49	5.83	0.0000	4.90	4.93	0	0	30.00	175	0.0289	0.0427	0.4352	0.0203	0.7931	0.4828	0.9913	0.4335	0.5242	0.2089	0.8871	0.7326	0.8218	0.3563	0.8908	0.2356	0
pop.00099	79.03	158.22	0.6790	158.25	0.0240	79.50	0.7363	79.09	0.8525	79.16	0.8800	158.50	0.1844	79.73	0.8034	13.40	6.67	0.0000	5.73	5.03	0	0	30.00	200	0.0595	0.1322	0.5871	0.2270	0.1125	0.2250	0.8616	0.5000	0.5890	0.3271	0.8349	0.7670	0.7688	0.5678	0.8090	0.5025	1
reggae.00000	122.25	122.23	0.6595	187.75	0.0269	121.00	0.5338	123.22	0.5390	123.23	0.5743	61.50	0.1467	61.66	0.6167	15.20	6.90	0.0000	5.46	5.33	0	0	30.01	207	0.2018	0.0141	0.2505	0.6942	0.7581	0.9032	0.4390	0.8207	0.3478	0.4773	0.6845	0.7404	0.6359	0.1068	0.4806	0.8107	0
reggae.00001	77.76	156.34	0.7685	158.25	0.0338	155.00	0.6619	159.21	0.8160	79.37	0.6805	78.00	0.2361	155.49	0.7629	18.27	7.36	0.0000	5.66	5.06	0	0	30.01	221	0.0577	0.0656	0.3138	0.1616	0.2278	0.3000	0.6497	0.4894	0.1893	0.4128	0.6993	0.7019	0.6045	0.3545	0.6727	0.6500	1
reggae.00002	206.72	103.48	0.8682	187.75	0.0423	104.00	0.6247	103.98	1.0000	104.00	0.9940	104.00	0.1825	102.38	0.8010	18.45	7.70	0.0000	6.90	5.80	0	0	30.01	231	0.1069	0.0511	0.1689	0.0188	0.9808	1.0000	0.5962	0.3718	0.6623	0.8468	0.7734	0.3143	0.6565	0.0391	0.8043	0.5043	2
reggae.00003	148.28	148.41	0.6978	167.00	0.0197	147.50	0.6463	145.61	0.7036	74.23	0.7383	147.50	0.2103	64.46	0.6916	15.68	6.66	0.0000	5.66	5.23	0	0	30.01	200	0.1877	0.0822	0.5892	0.3659	0.1867	0.8158	0.7852	0.5650	0.1511	0.2387	0.6900	0.7194	0.5477	0.3015	0.5578	0.5879	0
reggae.00004	125.53	124.74	0.6895	187.75	0.0254	124.50	0.6820	126.18	0.5851	126.18	0.5669	187.00	0.2255	122.62	0.8543	15.22	6.30	0.0000	5.06	4.86	0	0	30.01	189	0.2236	0.0725	0.4255	0.6287	0.2381	0.0000	0.5840	0.7021	0.3567	0.0000	0.5494	0.7859	0.6011	0.1543	0.4947	0.7394	0
reggae.00005	156.06	156.33	0.5966	150.25	0.0222	156.00	0.4984	159.95	0.7126	98.70	0.7227	155.50	0.1770	154.89	0.6696	14.80	7.23	0.0000	6.00	5.06	0	0	30.01	217	0.1701	0.0215	0.4427	0.1938	0.1772	0.5750	0.7516	0.5106	0.3679	0.3562	0.6862	0.6783	0.6111	0.3889	0.7037	0.6759	0
reggae.00006	150.51	75.38	0.5767	158.25	0.0323	75.00	0.5955	75.02	0.6618	74.87	0.6192	150.50	0.2327	77.11	0.7658	13.43	6.46	0.0000	5.53	4.63	0	0	30.01	194	0.0301	0.0551	0.1952	0.1295	0.8158	0.0526	0.0921	0.3596	0.6693	0.0862	0.2429	0.6351	0.4663	0.0155	0.6839	0.4508	2
reggae.00007	152.08	152.22	0.6990	167.00	0.0209	151.00	0.5361	148.72	0.6329	76.39	0.7057	76.00	0.2154	76.44	0.6994	17.80	7.26	0.0000	5.33	4.93	0	0	30.01	218	0.2356	0.0880	0.4500	0.3716	0.1688	0.1282	0.7516	0.5677	0.2449	0.2650	0.7175	0.8940	0.6037	0.2811	0.6636	0.6959	0
reggae.00008	193.32	96.76	0.4625	193.75	0.0358	97.00	0.5290	97.12	0.5246	95.71	0.7094	97.00	0.1663	123.01	0.5654	12.94	7.56	0.0000	6.26	5.43	0	0	30.01	227	0.0742	0.0606	0.1324	0.0283	0.6122	0.4000	0.5567	0.4589	0.5741	0.3400	0.6350	0.4384	0.5664	0.0575	0.7611	0.6858	2
reggae.00009	157.92	157.93	0.7738	136.50	0.0306	157.50	0.6574	159.11	0.7075	163.68	0.7789	157.00	0.2188	196.46	0.7824	17.75	7.96	0.0000	6.33	6.06	0	0	30.01	239	0.2304	0.0757	0.6544	0.4263	0.0250	1.0000	0.8868	0.6303	0.4542	0.6796	0.5588	0.5610	0.6008	0.3361	0.7269	0.6513	0
reggae.00010	114.26	114.05	0.4797	115.50	0.0182	114.00	0.5030	113.47	0.9101	114.04	1.0000	171.00	0.0687	105.84	0.7475	17.50	6.40	0.0000	4.60	4.90	0	0	30.01	192	0.0435	0.0625	0.4310	0.1649	0.1379	0.3793	0.7478	0.4767	0.3079	0.4501	0.7023	0.5694	0.5812	0.2618	0.7120	0.5183	0
reggae.00011	126	125.94	0.7715	187.75	0.0354	126.00	0.7212	124.92	0.6095	124.77	0.5844	188.50	0.2362	126.56	0.8484	16.40	6.40	0.0000	5.13	4.83	0	0	30.01	192	0.2269	0.0575	0.2870	0.6661	0.5397	0.0625	0.4127	0.7513	0.3287	0.3630	0.8784	0.7985	0.5497	0.1204	0.4503	0.7487	0
reggae.00012	262.61	131.44	0.6784	130.50	0.0486	60.50	0.3229	130.38	0.6117	130.03	0.6334	130.50	0.1557	133.07	0.7650	14.37	6.23	0.0000	5.03	5.03	0	0	30.01	187	0.0728	0.0534	0.7087	0.2177	0.9545	0.1818	0.9697	0.4343	0.3228	0.2257	0.7891	0.3992	0.6989	0.4839	0.8656	0.3817	2
reggae.00013	123.4	123.68	0.6498	187.75	0.0177	123.50	0.6202	121.69	0.5740	121.87	0.5977	185.50	0.2100	123.08	0.8108	14.84	6.33	0.0000	4.86	5.03	0	0	30.01	190	0.2320	0.0372	0.4454	0.5522	0.2742	0.0968	0.6694	0.6720	0.3621	0.2185	0.6124	0.7974	0.5397	0.1640	0.4868	0.7302	0
reggae.00014	130.85	130.95	0.6956	187.75	0.0196	87.50	0.5610	130.28	0.6188	132.16	0.7456	65.00	0.2308	133.29	0.7297	14.70	6.30	0.0000	4.93	4.83	0	0	30.01	189	0.2319	0.0441	0.4164	0.5383	0.0909	0.1212	0.5606	0.6548	0.5517	0.0464	0.4178	0.8606	0.5479	0.2128	0.4734	0.8085	0
reggae.00015	126.18	126.32	0.6876	187.75	0.0202	126.50	0.6209	124.26	0.6230	124.40	0.5852	126.00	0.2028	126.16	0.8428	14.90	6.23	0.0000	4.43	5.50	0	0	30.01	187	0.1733	0.0208	0.5491	0.2995	0.5000	0.9688	0.8583	0.4632	0.3590	0.7904	0.8449	0.6084	0.6022	0.3172	0.7204	0.5000	0
reggae.00016	142.36	142.34	0.6629	143.01	0.0631	94.50	0.4615	143.96	0.5736	144.00	0.5908	142.50	0.1926	140.04	0.8131	13.17	5.83	0.0000	5.16	4.76	0	0	30.01	175	0.0647	0.0330	0.8074	0.1194	0.2500	0.0833	0.9790	0.4065	0.1738	0.1204	0.8502	0.7784	0.8103	0.6667	0.8908	0.3218	0
reggae.00017	126.7	126.62	0.6723	158.25	0.0216	126.50	0.6171	124.49	0.6566	121.76	0.8755	63.50	0.1806	125.21	0.7416	16.15	7.86	0.0000	5.93	5.13	0	0	30.01	236	0.1623	0.0540	0.2275	0.2467	0.3594	0.5312	0.5591	0.5916	0.4585	0.8271	0.5074	0.6629	0.5362	0.1021	0.7489	0.7064	0
reggae.00018	156.1	155.89	0.6950	158.25	0.0358	62.00	0.4557	152.61	0.6417	78.36	0.5130	157.00	0.1644	155.71	0.7225	17.35	7.20	0.0000	6.70	5.63	0	0	30.01	216	0.0831	0.0682	0.7694	0.1867	0.0513	0.2564	0.9872	0.5043	0.4009	0.4113	0.6249	0.6193	0.6326	0.4651	0.7581	0.4279	0
reggae.00019	146.32	146.3	0.5968	187.75	0.0250	147.50	0.5273	147.47	0.6117	142.42	0.6269	146.50	0.1988	90.91	0.7265	13.80	6.50	0.0000	5.30	5.36	0	0	30.01	195	0.1502	0.0404	0.5554	0.4086	0.1216	0.0541	0.8027	0.5864	0.1536	0.5536	0.7049	0.7576	0.6082	0.3402	0.5928	0.6186	0
reggae.00020	127.5	127.34	0.7188	136.50	0.0227	128.50	0.6685	128.26	0.5875	128.13	0.5439	127.50	0.2298	125.60	0.7374	13.74	6.36	0.0000	5.30	4.70	0	0	30.01	191	0.1619	0.0447	0.6487	0.1484	0.6250	0.1875	0.9531	0.4271	0.3103	0.3238	0.7625	0.7710	0.6526	0.4263	0.8474	0.4158	0
reggae.00021	154.75	155.19	0.7069	176.75	0.0215	153.50	0.4381	152.32	0.7435	153.69	0.9370	77.50	0.1323	193.65	0.6151	14.11	7.56	0.0000	6.23	5.13	0	0	30.01	227	0.1282	0.0643	0.2574	0.0153	0.4231	0.5897	0.6218	0.4335	0.6710	0.6666	0.6137	0.5729	0.5708	0.2920	0.6327	0.7566	0
reggae.00022	147.98	147.92	0.6606	150.26	0.0417	74.50	0.5849	144.97	0.5969	152.12	0.6527	148.50	0.2087	145.52	0.7985	13.02	6.03	0.0000	5.50	4.96	0	0	30.01	181	0.0163	0.0646	0.7804	0.0559	0.9324	0.1351	0.9797	0.3874	0.8043	0.1702	0.7720	0.6815	0.7944	0.6889	0.9167	0.2611	0
reggae.00023	129.48	129.43	0.6920	130.50	0.0347	85.50	0.5448	126.68	0.6555	131.41	0.6172	194.50	0.1115	129.21	0.5802	14.97	6.33	0.0000	5.63	4.63	0	0	30.01	190	0.0411	0.0663	0.6571	0.1373	0.2000	0.8788	0.9154	0.4103	0.4506	0.2281	0.6484	0.6359	0.6243	0.3810	0.7407	0.4868	0
reggae.00024	138.97	139.02	0.6841	136.50	0.0135	139.50	0.6871	140.55	0.6046	141.40	0.6029	139.00	0.2262	137.47	0.7830	15.20	6.23	0.0000	5.50	4.90	0	0	30.01	187	0.1604	0.0336	0.4326	0.4911	0.1000	0.6286	0.6571	0.6077	0.0999	0.1905	0.8825	0.7788	0.6505	0.3172	0.5591	0.7151	0
reggae.00025	121	121.14	0.5646	187.75	0.0294	81.00	0.4759	120.05	0.7200	121.09	0.7278	60.00	0.1975	91.31	0.8165	16.44	6.70	0.0000	5.80	4.90	0	0	30.01	201	0.1763	0.0520	0.3304	0.3735	0.3279	0.8387	0.5738	0.6264	0.3855	0.7446	0.5204	0.6584	0.5550	0.1450	0.5000	0.7300	0
reggae.00026	138.05	137.63	0.6867	193.75	0.0187	135.50	0.4773	141.40	0.5851	138.72	0.6813	68.00	0.2061	138.89	0.8502	14.71	6.60	0.0000	5.70	4.46	0	0	30.01	198	0.2941	0.0416	0.1904	0.3469	0.2464	0.1714	0.4565	0.5604	0.5644	0.1644	0.5209	0.5331	0.5787	0.2234	0.5482	0.8376	0
reggae.00027	135.64	134.79	0.6679	136.51	0.0370	134.00	0.6200	132.40	0.6266	132.48	0.6217	134.50	0.2558	135.09	0.8584	15.37	5.53	0.0000	4.86	4.70	0	0	30.01	166	0.1239	0.0968	0.7492	0.1592	0.1618	0.8824	0.9852	0.3498	0.2900	0.1449	0.8247	0.6695	0.8061	0.6242	0.8848	0.2727	0
reggae.00028	156.65	156.64	0.6699	158.25	0.0234	157.50	0.6658	77.83	0.5489	77.71	0.5461	157.00	0.2752	154.81	0.8042	17.82	6.20	0.0000	5.33	5.46	0	0	30.01	186	0.2051	0.0548	0.6664	0.4729	0.0633	0.0750	0.8854	0.5932	0.1265	0.1130	0.7064	0.8265	0.6649	0.4973	0.5730	0.5405	0
reggae.00029	150.04	149.93	0.7549	150.25	0.0690	150.00	0.7072	150.67	0.5791	150.84	0.6087	150.00	0.2861	149.66	0.9002	15.69	6.36	0.0000	4.80	5.00	0	0	30.01	191	0.1089	0.0462	0.7420	0.0925	0.9600	0.3684	0.9667	0.4400	0.0848	0.1162	0.9314	0.9186	0.7526	0.6000	0.8474	0.3368	0
reggae.00030	151.84	101.38	0.4468	150.23	0.0505	101.00	0.5782	76.29	0.6443	76.18	0.5543	151.00	0.1964	76.55	0.7751	16.46	5.36	0.0000	5.33	5.06	0	0	30.01	161	0.0219	0.0245	0.0133	0.8068	0.3529	0.2692	0.4216	0.8497	0.4703	0.4649	0.4696	0.4913	0.9375	0.0000	0.0625	0.9812	-1
reggae.00031	158.87	158.67	0.6949	158.24	0.0867	159.00	0.6442	157.97	0.6335	105.67	0.8235	158.50	0.3120	121.63	0.8286	17.10	5.90	0.0000	5.56	5.26	0	0	30.01	177	0.0410	0.0080	0.7365	0.0506	0.1500	0.0250	0.8553	0.3598	0.2183	0.2659	0.7676	0.6084	0.9034	0.8693	0.9830	0.1364	0
reggae.00032	150.91	149.95	0.6894	130.50	0.0278	150.50	0.6969	150.56	0.6315	150.74	0.6010	150.00	0.2862	149.56	0.8899	16.94	6.50	0.0000	5.36	5.63	0	0	30.01	195	0.2098	0.0421	0.5606	0.6743	0.1053	0.0000	0.8675	0.7035	0.1905	0.0000	0.8610	0.6352	0.6495	0.3247	0.5052	0.7423	0
reggae.00033	87.73	175.27	0.7022	176.75	0.0503	88.00	0.7204	89.00	0.6877	88.92	0.7007	176.00	0.2811	88.18	0.7979	16.46	6.90	0.0000	6.26	6.00	0	0	30.01	207	0.0660	0.0644	0.7597	0.1517	0.0114	0.9545	0.9318	0.4735	0.1093	0.3162	0.8135	0.3705	0.8544	0.7427	0.9029	0.2864	1
reggae.00034	188.23	188.45	0.6552	187.75	0.0721	94.50	0.5822	188.62	0.5587	93.29	0.7954	188.50	0.2945	187.22	0.8063	17.32	7.53	0.0000	7.10	6.30	0	0	30.01	226	0.0773	0.0769	0.6657	0.1338	0.0632	0.6042	0.8624	0.5088	0.4072	0.4734	0.6361	0.7756	0.8267	0.7422	0.8844	0.3778	0
reggae.00035	163.85	164.4	0.4531	167.00	0.0503	162.50	0.5757	80.86	0.5259	80.93	0.7310	163.00	0.2848	82.49	0.8131	17.47	5.83	0.0000	5.66	5.53	0	0	30.01	175	0.0037	0.0126	0.4479	0.0107	0.5663	0.3333	0.6182	0.3563	0.3879	0.2707	0.4614	0.5966	0.9368	0.8966	0.9598	0.1034	0
reggae.00036	174.31	173.65	0.6895	176.75	0.0452	172.00	0.6847	85.48	0.6260	85.38	0.9325	172.50	0.2794	173.60	0.8477	16.88	6.56	0.0000	5.96	5.70	0	0	30.01	197	0.0349	0.0460	0.5146	0.0195	0.0575	0.5000	0.6724	0.3831	0.4114	0.5446	0.5554	0.5330	0.8418	0.7449	0.8724	0.2959	0
reggae.00037	152.62	152.13	0.7155	150.23	0.0604	101.50	0.6019	148.78	0.6310	148.92	0.6192	152.00	0.3150	153.15	0.8795	16.81	5.50	0.0000	5.33	5.06	0	0	30.01	165	0.0361	0.0180	0.9036	0.0449	0.9091	0.0000	0.9739	0.3362	0.1469	0.0000	0.8660	0.7027	0.9207	0.8659	0.9512	0.1341	0
reggae.00038	95	94.83	0.7598	193.75	0.0295	95.00	0.7705	95.90	0.9111	94.99	0.9403	95.00	0.2478	93.42	0.7348	17.20	7.43	0.0000	5.86	5.43	0	0	30.01	223	0.0591	0.0736	0.3094	0.0870	0.3750	1.0000	0.9579	0.5455	0.2612	0.7031	0.7567	0.7216	0.4640	0.0405	0.6486	0.5811	0
reggae.00039	153.58	153.59	0.7843	150.25	0.0389	61.50	0.5404	154.30	0.5915	154.60	0.5835	153.00	0.2809	152.15	0.9026	16.64	6.66	0.0000	5.76	5.43	0	0	30.01	200	0.1284	0.1151	0.7178	0.1319	0.4545	0.1538	0.9286	0.4459	0.1597	0.1762	0.8217	0.8780	0.7638	0.6080	0.8593	0.3920	0
reggae.00040	92.7	185.22	0.3718	158.25	0.0306	112.00	0.4025	183.09	0.4510	99.43	0.5947	185.00	0.0924	64.25	0.5765	17.95	7.40	0.0000	5.83	4.66	0	0	30.01	222	0.0721	0.0399	0.3163	0.0954	0.6774	0.7872	0.6452	0.4532	0.7233	0.7427	0.8081	0.7047	0.7195	0.4887	0.7692	0.6787	1
reggae.00041	146.63	145.94	0.5092	143.00	0.0377	98.00	0.5060	146.36	0.5767	73.46	0.6136	148.00	0.1266	73.33	0.6985	14.06	7.03	0.0000	6.23	5.17	0	0	30.00	211	0.1029	0.0780	0.2839	0.0562	0.2740	0.4865	0.5616	0.4018	0.5094	0.3995	0.5123	0.4723	0.6381	0.4571	0.7810	0.4762	0
reggae.00042	120.36	120.1	0.6546	158.25	0.0238	80.00	0.4910	120.36	0.6878	122.66	0.8731	179.00	0.1841	121.25	0.7258	15.45	6.90	0.0000	5.50	4.50	0	0	30.00	207	0.0565	0.0103	0.2069	0.2554	0.5574	0.2258	0.4876	0.5470	0.7020	0.4599	0.5916	0.6907	0.5728	0.1165	0.5534	0.7379	0
reggae.00043	155.62	155.14	0.5173	158.25	0.0280	77.50	0.5461	152.63	0.5020	152.71	0.7357	154.50	0.1661	97.41	0.6666	15.49	6.47	0.0000	6.07	5.20	0	0	30.00	194	0.1409	0.0378	0.7376	0.2952	0.0385	0.4359	0.8782	0.5322	0.1403	0.6819	0.6352	0.6223	0.6839	0.5803	0.7202	0.4352	0
